product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,nutrition-score-fr,nova-group,fruits-vegetables-nuts-estimate-from-ingredients_100g,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
3564707142977,Boisson Épeautre,"Bio Village, Marque Repère",55.0,230.9,9.8,6.3,1.4,0.2,0.5,0.5,0.1,0.04,,3.0,0.0,0.6428571428571428,Low,Low Sugar,No
3421557502576,Crok' fondant noisettes,Terres & céréales Bio,437.0,1836.0,59.0,17.0,15.0,2.2,12.0,9.3,0.12,0.048,,4.0,10.0,0.288135593220339,Moderate,Low Sugar,Yes
3033491728167,Hipro Saveur Coco,Danone,56.166348,253.1,5.5,5.1,0.5,0.3,8.3,2.5,0.17,0.068,,4.0,0.25,0.9272727272727272,Low,Low Sugar,Yes
3279840003091,Brioche tranchée bio,"Brioche Fonteneau, Brioches Fonteneau",349.0,1434.5,49.0,11.0,12.0,8.2,8.7,1.2,1.0,0.4,,4.0,0.0,0.22448979591836735,Moderate,Low Sugar,Yes
8720608007417,Yellow Label,Lipton,4.0,17.0,0.5,0.5,0.5,0.1,0.5,0.0,0.01,0.004,,1.0,0.0,1.0,Low,Low Sugar,No
3073781175011,La Vache qui rit légère 16 portions,"La vache qui rit, bel",152.0,636.0,6.0,6.0,8.0,5.3,14.0,2.5,1.5,0.6,,4.0,0.0,1.0,Low,Low Sugar,Yes
3265470036301,La mayonnaise classique bio,Lesieur,664.0,2733.0,2.3,1.3,72.0,9.1,1.2,0.0,1.4,0.56,,4.0,0.0,0.5652173913043479,High,Low Sugar,Yes
7610036002751,Chocolat Villars Lait Suisse 100g,Villars,555.0,2315.0,52.0,51.0,35.0,21.0,7.6,1.9,0.31,0.124,,4.0,0.0,0.9807692307692307,High,High Sugar,Yes
8480000237736,Chocolate negro 72%,Hacendado,568.0,2356.0,32.0,27.0,42.0,26.0,10.0,11.0,0.03,0.012,,4.0,0.2653808593749965,0.84375,High,Moderate Sugar,Yes
6111242106932,Jutos,Jaouda تبارك وتعالى,45.0,188.0,11.4,10.7,0.0,0.0,0.0,6111242106933.0,0.5,0.2,,4.0,0.2653808593749965,0.9385964912280701,Low,Low Sugar,Yes
3033491916526,Skyr Fraise,"Danone,Skyr",75.0,317.0,9.7,9.0,0.2,0.1,8.5,2.5,0.08,0.032,,4.0,5.88125,0.9278350515463918,Low,Low Sugar,Yes
3270720018082,Amandes grillées,Daco Bello,629.0,2602.0,9.4,4.4,51.0,4.0,27.0,13.0,0.03,0.012,,1.0,100.0,0.46808510638297873,High,Low Sugar,No
8901009111631,,,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965,0.25943396226415094,Low,Low Sugar,Yes
5060245605397,Micronised Creatine Powder,Optimum Nutrition,286.0,0.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.0,0.25943396226415094,Low,Low Sugar,Yes
3760324300138,Knax végétales & gourmandes,HappyVore,151.0,628.0,2.5,0.5,9.8,0.7,11.0,4.1,1.6,0.64,,4.0,11.3636363636364,0.2,Low,Low Sugar,Yes
6111248552122,Thon Entier à l'Huile Végétale,Mario,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965,0.25943396226415094,Low,Low Sugar,Yes
8008343299671,,Rummo,66.922,300.1,6.6,5.0,4.4,0.5,1.1,0.8,1.0,0.4,,3.0,9.85982142857143,0.7575757575757576,Low,Low Sugar,No
6111266750746,Délice de cacahuètes,Révey,574.0,1194.0,49.0,4.4,41.0,16.0,5.0,2.5,1.0,0.4,,4.0,0.2653808593749965,0.08979591836734695,High,Low Sugar,Yes
4056489687344,Müesli crunchy,"Crownfield, Lidl",459.0,1924.4,63.4,26.9,17.5,4.9,8.7,6.4,0.33,0.132,,4.0,0.0,0.42429022082018925,Moderate,Moderate Sugar,Yes
4056489774754,Sirop d'érable,Maribel,360.0,1530.0,90.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.9777777777777777,Moderate,High Sugar,No
40879321,Tomates pelées bio,Lidl Baresa,20.0,120.1,4.6,4.6,0.3,0.0,1.2,1.3,0.025,0.01,,1.0,99.9,1.0,Low,Low Sugar,No
6111252420035,Pepsi 1L,Pepsi,42.0,187.0,11.0,11.0,0.0,0.0,0.0,2.5,0.0,0.0,,4.0,0.2653808593749965,1.0,Low,Low Sugar,Yes
5900617013064,Sante Baton Proteinowy Go On Kakaowy,Go On,416.0,1792.2,44.0,29.0,17.0,9.2,20.0,9.4,0.01,0.004,,4.0,0.0,0.6590909090909091,Moderate,Moderate Sugar,Yes
8410111211004,Atún Gran Sabor Isabel,Isabel,198.0,1194.0,0.0,0.0,10.0,1.5,27.0,2.5,1.2,0.48,,4.0,0.2653808593749965,0.0,Low,Low Sugar,Yes
4056489362821,Quinoa & boulgour,"Golden Sun, Lidl",351.0,1480.0,62.0,6.1,4.0,0.4,12.0,9.3,0.01,0.004,,1.0,0.0,0.09838709677419354,Moderate,Low Sugar,No
8720182305930,Sauce Algérienne,Amora,293.0,1227.0,13.0,8.9,26.0,2.1,1.0,0.8,1.5,0.6,,4.0,30.7,0.6846153846153846,Low,Low Sugar,Yes
5711953090875,Puck,Arla Foods,325.0,1372.5,2.5,4.4,32.5,22.5,7.5,2.5,3.25,1.3,,15.0,0.0,1.7600000000000002,Moderate,Low Sugar,No
3599741006787,Crousti'Express la classique,Findus,257.0,1073.0,28.0,0.5,13.0,1.0,4.0,6.0,0.1,0.04,,4.0,0.0,0.017857142857142856,Low,Low Sugar,Yes
3154230809272,HERTA LE BON PARIS Jambon à l'étouffée x2 - 85g,"HERTA, Le Bon Paris",104.7,442.1,0.0,0.0,2.3,1.3,21.0,0.0,1.8,0.72,,4.0,0.09140625,0.0,Low,Low Sugar,Yes
3229820802077,Lait  épeautre  sans  sucre,Bjorg,28.0,127.9,5.5,0.5,0.7,0.1,0.5,2.5,0.125,0.05,,3.0,0.0,0.09090909090909091,Low,Low Sugar,No
8410510050044,Dulcinea,Dulcinea,539.0,1194.0,61.0,60.0,31.0,3.8,3.3,1.5,0.24,0.096,,4.0,0.2653808593749965,0.9836065573770492,High,High Sugar,Yes
3504182960345,Tomates cerises allongées,"Azura, Disma International",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,1.0,100.0,0.25943396226415094,Low,Low Sugar,No
8052575092104,Nocciolata,Rigoni di Asiago,494.0,2067.0,55.0,24.0,25.0,6.8,1.0,3.8,0.51,0.204,,4.0,23.0,0.43636363636363634,Moderate,Moderate Sugar,Yes
7394376621932,Barista Edition Haferdrink,Oatly!,61.0,256.8,7.1,3.4,3.0,0.3,1.1,0.8,0.1,0.04,,3.0,5.0,0.47887323943661975,Low,Low Sugar,No
3387390331523,NESTLE CHEERIOS Céréales 375g,"Nestlé, Cheerios",377.0,1592.0,72.5,22.2,3.7,0.7,8.9,9.1,0.63,0.252,,4.0,0.2653808593749965,0.3062068965517241,Moderate,Moderate Sugar,Yes
3256228666123,Houmous 160g,"U, U Bio",312.0,1292.0,9.5,0.5,27.0,3.3,6.3,5.3,0.86,0.344,,3.0,58.6875,0.05263157894736842,Moderate,Low Sugar,No
8002802103011,Huile d'olive vierge extra biologique,ELISA,900.0,3700.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,,2.0,100.0,0.0,High,Low Sugar,No
3770008500198,Purée d'amandes complètes toastées,Go Nuts,594.0,2487.0,6.5,4.0,63.0,5.5,17.5,7.7,0.0,0.0,,4.0,0.2653808593749965,0.6153846153846154,High,Low Sugar,Yes
4056489955184,Confiture d'abricots allégée en sucres,Maribel,165.0,702.0,38.5,37.2,0.2,0.1,0.5,2.5,0.01,0.004,,4.0,64.0,0.9662337662337663,Low,Moderate Sugar,Yes
3760056266276,Ricotta,CASA AZZURA,95.0,397.5,4.0,2.90000009536743,5.0,3.59999990463257,8.5,2.5,0.23,0.092,,4.0,0.0,0.7250000238418575,Low,Low Sugar,Yes
4056489920007,Tasty Chocolate Food in A Bottle,Tasty,100.2,418.9,7.0,4.3,4.5,1.9,7.0,1.8,0.000325,0.00013,,0.8,0.0,0.6142857142857142,Low,Low Sugar,No
3046920014304,Lucky Monkey lait onctueux,Lindt,547.0,2282.0,57.0,56.0,32.0,20.0,6.8,2.5,0.29,0.116,,4.0,0.0,0.9824561403508771,High,High Sugar,Yes
3760336830685,Funky Veggie - Les POP,Funky Veggie,383.0,1824.0,83.0,19.0,1.5,0.8,7.8,2.1,0.01,0.004,,3.0,0.0,0.2289156626506024,Moderate,Low Sugar,No
3760341070397,Taureau aile riz complet 500g,Taureau Ailé,357.0,1511.0,74.3,1.6,2.5,0.5,7.5,3.5,0.02,0.008,,4.0,0.0,0.02153432032301481,Moderate,Low Sugar,Yes
3256224952978,"Pâte à tartiner aux noisettes sans huile de palme, 300g",U,527.0,2200.0,57.0,56.0,30.0,4.0,6.2,3.3,0.11,0.044,,4.0,45.0,0.9824561403508771,High,High Sugar,Yes
8906010502119,Chataka pataka,Balaji,551.0,55.0,55.5,1.0,32.7,15.0,6.8,1.0,1.0,0.4,,4.0,0.2653808593749965,0.018018018018018018,High,Low Sugar,Yes
3760341070465,Riz basmati du Penjab,Taureau Ailé,353.0,1500.5,78.0,4.4,0.8,1.6,8.1,0.9,0.01,0.004,,1.0,0.0,0.05641025641025642,Moderate,Low Sugar,No
3451790153051,Le Léger 20%MG Doux Barquette,"Elle & Vire, Savencia",214.0,883.0,8.1,2.5,20.0,12.2,0.3,0.0,0.5,0.2,,4.0,0.0,0.308641975308642,Low,Low Sugar,Yes
80042532,Concentrado de tomate,MUTTI,96.0,407.0,17.0,14.0,0.2,0.1,4.2,2.5,0.5,0.2,,3.0,99.5,0.8235294117647058,Low,Low Sugar,No
3017760307499,Belvita Petit-Déjeuner Original,"BelVita, LU",435.0,1828.0,66.0,20.0,14.0,1.5,7.8,6.8,0.98,0.392,,4.0,0.0,0.30303030303030304,Moderate,Low Sugar,Yes
3329778164064,Yop parfum vanille,Yoplait,66.0,278.0,10.6,10.4,0.8,0.5,3.0,2.5,0.12,0.048,,4.0,0.0,0.9811320754716982,Low,Low Sugar,Yes
